/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `target-kl` is annotated with type `<class 'float'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
/home/UFAD/tcuevasmestanza/.conda/envs/racing/lib/python3.12/site-packages/tyro/_parsers.py:353: UserWarning: The field `resume-path` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
Experiment info saved → runs/adaptive_fps_track_aware_lstm/CarRacing_VarFramerate_fc_4.0_bud_180_20-07-14-09-55/info_settings.txt
Device: cpu
Navigation model path: old/experiments/navigation/runs/CarRacing-v3__ppo__1__1781901069/final.pt
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
Navigation Model loaded on cpu
global_step=336 | return=-74.73 | steps=42
global_step=544 | return=-126.93 | steps=68
global_step=992 | return=-87.58 | steps=124
global_step=1048 | return=-182.43 | steps=131
global_step=1048 | return=-166.43 | steps=131
global_step=1048 | return=-166.43 | steps=131
global_step=1048 | return=-170.43 | steps=131
global_step=1048 | return=-154.43 | steps=131
global_step=1392 | return=-166.43 | steps=131
global_step=1720 | return=-118.71 | steps=146
global_step=2048 | return=-182.43 | steps=131
global_step=2104 | return=-178.43 | steps=131
global_step=2104 | return=-150.43 | steps=131
global_step=2104 | return=-182.43 | steps=131
global_step=2104 | return=-170.43 | steps=131
global_step=2104 | return=-174.43 | steps=131
global_step=2448 | return=-166.43 | steps=131
global_step=3048 | return=-131.78 | steps=117
global_step=3160 | return=-202.43 | steps=131
global_step=3160 | return=-182.43 | steps=131
global_step=3160 | return=-178.43 | steps=131
global_step=3160 | return=-158.43 | steps=131
global_step=3504 | return=-170.43 | steps=131
global_step=4064 | return=-117.43 | steps=112
global_step=4096, SPS=20
global_step=4104 | return=-166.43 | steps=131
global_step=4216 | return=-166.43 | steps=131
global_step=4216 | return=-182.43 | steps=131
global_step=4216 | return=-166.43 | steps=131
global_step=4560 | return=-150.15 | steps=131
global_step=4608 | return=-261.44 | steps=360
global_step=4816 | return=-135.46 | steps=345
global_step=5120 | return=-178.43 | steps=131
global_step=5272 | return=-178.43 | steps=131
global_step=5272 | return=-170.43 | steps=131
global_step=5272 | return=-178.43 | steps=131
global_step=5400 | return=-127.93 | steps=161
global_step=5616 | return=-186.43 | steps=131
global_step=5664 | return=-182.43 | steps=131
global_step=6016 | return=-103.53 | steps=149
global_step=6328 | return=-162.43 | steps=131
global_step=6328 | return=-178.43 | steps=131
global_step=6328 | return=-170.43 | steps=131
global_step=6456 | return=-170.43 | steps=131
global_step=6672 | return=-194.43 | steps=131
global_step=6720 | return=-190.43 | steps=131
global_step=7072 | return=-162.43 | steps=131
global_step=7384 | return=-178.43 | steps=131
global_step=7384 | return=-166.15 | steps=131
global_step=7512 | return=-127.26 | steps=147
global_step=7512 | return=-158.43 | steps=131
global_step=7728 | return=-154.43 | steps=131
global_step=7744 | return=-348.58 | steps=327
global_step=7928 | return=-182.58 | steps=150
global_step=7984 | return=-78.10 | steps=58
global_step=8128 | return=-174.43 | steps=131
global_step=8192, SPS=20
global_step=8304 | return=-125.35 | steps=69
global_step=8440 | return=-158.43 | steps=131
global_step=8440 | return=-174.43 | steps=131
global_step=8440 | return=-108.73 | steps=63
global_step=8552 | return=-205.53 | steps=129
global_step=8624 | return=-39.38 | steps=61
global_step=8784 | return=-178.43 | steps=131
global_step=9040 | return=-186.43 | steps=131
global_step=9392 | return=-155.18 | steps=135
global_step=9496 | return=-178.43 | steps=131
global_step=9640 | return=-151.18 | steps=135
global_step=9656 | return=-228.40 | steps=151
global_step=9680 | return=-178.43 | steps=131
global_step=9840 | return=-158.43 | steps=131
global_step=10120 | return=-156.43 | steps=134
global_step=10552 | return=-202.43 | steps=131
global_step=10696 | return=-190.43 | steps=131
global_step=10736 | return=-220.71 | steps=286
global_step=10736 | return=-158.43 | steps=131
global_step=10792 | return=-107.88 | steps=174
global_step=10896 | return=-178.43 | steps=131
global_step=11136 | return=-60.43 | steps=49
global_step=11176 | return=-166.43 | steps=131
global_step=11288 | return=-109.90 | steps=48
global_step=11608 | return=-198.43 | steps=131
global_step=11752 | return=-190.43 | steps=131
global_step=11792 | return=-190.43 | steps=131
global_step=11800 | return=-119.73 | steps=125
global_step=11952 | return=-206.03 | steps=286
global_step=12008 | return=-100.33 | steps=108
global_step=12232 | return=-178.43 | steps=131
global_step=12288, SPS=20
global_step=12344 | return=-170.43 | steps=131
global_step=12760 | return=-179.70 | steps=143
global_step=12808 | return=-178.43 | steps=131
global_step=12848 | return=-158.43 | steps=131
global_step=12856 | return=-202.43 | steps=131
global_step=13008 | return=-194.43 | steps=131
global_step=13064 | return=-190.43 | steps=131
global_step=13208 | return=-74.63 | steps=43
global_step=13288 | return=-154.43 | steps=131
global_step=13352 | return=-90.73 | steps=42
global_step=13696 | return=-219.23 | steps=168
global_step=13720 | return=-100.75 | steps=45
global_step=13816 | return=-178.43 | steps=131
global_step=13864 | return=-174.43 | steps=131
global_step=13904 | return=-154.43 | steps=131
global_step=14120 | return=-178.43 | steps=131
global_step=14344 | return=-198.43 | steps=131
global_step=14752 | return=-186.43 | steps=131
global_step=14776 | return=-166.43 | steps=131
global_step=14872 | return=-166.43 | steps=131
global_step=14920 | return=-194.15 | steps=131
global_step=14960 | return=-174.43 | steps=131
global_step=15176 | return=-166.43 | steps=131
global_step=15616 | return=-64.03 | steps=92
global_step=15808 | return=-154.43 | steps=131
global_step=15976 | return=-162.43 | steps=131
global_step=16016 | return=-178.43 | steps=131
global_step=16232 | return=-154.43 | steps=131
global_step=16296 | return=-258.13 | steps=243
global_step=16384, SPS=20
global_step=16392 | return=-98.06 | steps=201
global_step=16648 | return=-73.36 | steps=83
global_step=16672 | return=-162.43 | steps=131
global_step=16760 | return=-358.43 | steps=443
global_step=16848 | return=-181.53 | steps=129
global_step=17072 | return=-174.43 | steps=131
global_step=17288 | return=-162.43 | steps=131
global_step=17352 | return=-186.43 | steps=131
global_step=17448 | return=-170.43 | steps=131
global_step=17688 | return=-185.53 | steps=129
global_step=17728 | return=-178.43 | steps=131
global_step=17816 | return=-178.43 | steps=131
global_step=17904 | return=-166.43 | steps=131
global_step=18128 | return=-218.43 | steps=131
global_step=18272 | return=-104.75 | steps=45
global_step=18344 | return=-194.43 | steps=131
global_step=18448 | return=-107.13 | steps=136
global_step=18504 | return=-174.43 | steps=131
global_step=18872 | return=-174.43 | steps=131
global_step=19184 | return=-174.43 | steps=131
global_step=19400 | return=-174.43 | steps=131
global_step=19440 | return=-145.03 | steps=145
global_step=19504 | return=-178.43 | steps=131
global_step=19512 | return=-111.73 | steps=125
global_step=19584 | return=-157.93 | steps=236
global_step=19768 | return=-129.60 | steps=111
global_step=20072 | return=-227.46 | steps=292
global_step=20296 | return=-119.43 | steps=138
global_step=20392 | return=-137.03 | steps=109
global_step=20480, SPS=20
global_step=20496 | return=-182.43 | steps=131
global_step=20560 | return=-178.43 | steps=131
global_step=20640 | return=-226.43 | steps=131
global_step=20824 | return=-174.43 | steps=131
global_step=20856 | return=-172.28 | steps=181
global_step=21128 | return=-178.43 | steps=131
global_step=21168 | return=-75.88 | steps=83
global_step=21352 | return=-186.43 | steps=131
global_step=21448 | return=-206.43 | steps=131
global_step=21696 | return=-174.43 | steps=131
global_step=21712 | return=-187.23 | steps=143
global_step=21880 | return=-166.43 | steps=131
global_step=21912 | return=-174.43 | steps=131
global_step=22184 | return=-190.43 | steps=131
global_step=22224 | return=-182.43 | steps=131
global_step=22408 | return=-186.43 | steps=131
